date, pm25, pm10, o3, no2, so2, co
2020/10/21, 41, 16, 13, 3, 20, 3
2020/10/22, 36, 22, 12, 4, 13, 3
2020/10/23, 47, 25, 16, 6, 6, 2
2020/10/24, 43, 34, 19, 6, 8, 3
2020/10/25, 63, , , , , 
2020/10/28, 127, 68, 36, 11, 8, 4
2020/10/29, 133, 66, 42, 11, 10, 5
2020/10/30, 129, 73, 51, 12, 9, 5
2020/10/31, 156, 69, 37, 11, 9, 4
2020/11/1, 154, 75, 38, 11, 10, 4
2020/11/2, 161, 63, 31, 11, 8, 4
2020/11/3, 145, 58, 33, 10, 7, 1
2020/11/4, 135, 46, 24, 7, 9, 
2020/11/5, 112, 19, 13, 2, 15, 
2020/11/6, 52, 29, 14, 4, 15, 1
2020/11/7, 64, 41, 24, 6, 20, 2
2020/11/8, 98, 65, 19, 10, 14, 2
2020/11/9, 153, 63, 45, 14, 13, 3
2020/11/10, 142, 59, 33, 11, 8, 2
2020/11/11, 132, 50, 25, 6, 12, 2
2020/11/12, 110, 22, 12, 5, 12, 2
2020/11/13, 52, 30, 13, 7, 12, 2
2020/11/14, 72, 38, 12, 9, 14, 2
2020/11/15, 87, 18, 11, 5, 12, 2
2020/11/16, 44, 18, 14, 3, 13, 2
2020/11/17, 39, 28, 13, 5, 13, 2
2020/11/18, 66, 35, 15, 6, 13, 2
2020/11/19, 77, 41, 12, 9, 13, 2
2020/11/20, 93, 45, 33, 13, 14, 3
2020/11/21, 92, 52, 5, 12, 13, 3
2020/11/22, 107, 53, 1, 10, 9, 2
2020/11/23, 113, 46, 25, 8, 8, 2
2020/11/24, 96, 58, 23, 7, 8, 2
2020/11/25, 135, 18, 12, 7, 11, 2
2020/11/26, 44, 16, 17, 6, 10, 2
2020/11/27, 32, 12, 20, 3, 12, 2
2020/11/28, 25, 26, 12, 8, 8, 2
2020/11/29, 51, 27, 22, 8, 9, 2
2020/11/30, 48, 47, 21, 11, 14, 2
2020/12/1, 79, 47, 26, 10, 10, 2
2020/12/2, 81, 35, 13, 9, 11, 2
2020/12/3, 68, 20, 9, 10, 13, 3
2020/12/4, 34, 19, 11, 9, 14, 3
2020/12/5, 34, 27, 14, 10, 9, 2
2020/12/6, 54, 13, 12, 3, 9, 2
2020/12/7, 25, 13, 11, 4, 9, 2
2020/12/8, 20, 25, 15, 4, 11, 2
2020/12/9, 52, 37, 25, 6, 12, 2
2020/12/10, 75, 50, 52, 11, 13, 3
2020/12/11, 94, 54, 26, 9, 12, 2
2020/12/12, 121, 62, 1, 14, 13, 3
2020/12/13, 141, 61, 37, 11, 12, 2
2020/12/14, 128, 59, 27, 12, 13, 2
2020/12/15, 120, 46, 21, 6, 7, 1
2020/12/16, 83, 43, 17, 7, 10, 2
2020/12/17, 67, 46, 26, 8, 8, 2
2020/12/18, 88, 56, 26, 7, 7, 3
2020/12/19, 115, 64, 28, 8, 9, 3
2020/12/20, 148, 58, 32, 10, 8, 3
2020/12/21, 126, 55, 30, 7, 9, 3
2020/12/22, 121, 49, 28, 3, 10, 2
2020/12/23, 104, 58, 72, 8, 10, 2
2020/12/24, 128, 63, 11, 7, 9, 2
2020/12/25, 150, 58, 16, 8, 7, 5
2020/12/26, 124, 67, 33, 14, 6, 5
2020/12/27, 131, 70, 44, 9, 6, 3
2020/12/28, 143, 61, 27, 7, 4, 4
2020/12/29, 129, 50, 28, 4, 9, 6
2020/12/30, 106, 36, 19, 5, 8, 6
2020/12/31, 77, 52, 32, 6, 10, 3
2021/1/1, 115, 45, 24, 3, 6, 6
2021/1/2, 93, 52, 13, 3, 10, 6
2021/1/3, 106, 24, 19, 2, 8, 4
2020/7/1, 60, 23, 11, 6, 10, 2
2020/7/2, 43, 22, 12, 6, 9, 2
2020/7/3, 33, 26, 11, 6, 8, 2
2020/7/4, 46, 31, 12, 5, 10, 2
2020/7/5, 52, 33, 10, 5, 10, 2
2020/7/6, 43, 26, 10, 5, 12, 2
2020/7/7, 54, 20, 10, 5, 10, 2
2020/7/8, 37, 20, 10, 6, 10, 2
2020/7/9, 39, 21, 11, 6, 12, 2
2020/7/10, 50, 27, 12, 6, 12, 2
2020/7/11, 43, 18, 14, 6, 11, 2
2020/7/12, 39, 27, 16, 7, 11, 2
2020/7/13, 56, 22, 9, 7, 11, 2
2020/7/14, 45, 20, 10, 5, 11, 2
2020/7/15, 48, 18, 7, 5, 10, 2
2020/7/16, 40, 21, 9, 5, 10, 2
2020/7/17, 45, 24, 9, 6, 9, 2
2020/7/18, 46, 25, 9, 6, 8, 2
2020/7/19, 48, 21, 10, 5, 7, 2
2020/7/20, 46, 17, 11, 6, 9, 2
2020/7/21, 35, 33, 15, 8, 12, 2
2020/7/22, 68, 28, 16, 6, 10, 2
2020/7/23, 59, 19, 12, 6, 12, 2
2020/7/24, 48, 21, 14, 7, 12, 2
2020/7/25, 45, 26, 15, 7, 12, 2
2020/7/26, 55, 25, 13, 7, 11, 2
2020/7/27, 50, 26, 12, 7, 12, 2
2020/7/28, 48, 22, 12, 6, 11, 2
2020/7/29, 47, 19, 12, 6, 12, 2
2020/7/30, 42, 21, 13, 6, 11, 2
2020/7/31, 46, 19, 11, 6, 11, 2
2020/8/1, 47, 18, 13, 6, 9, 2
2020/8/2, 37, 20, 10, 6, 7, 2
2020/8/3, 39, 22, 9, 6, 7, 2
2020/8/4, 34, 20, 10, 8, 7, 2
2020/8/5, 30, 27, 11, 13, 11, 2
2020/8/6, 39, 23, 10, 14, 12, 2
2020/8/7, 40, 22, 10, 15, 11, 2
2020/8/8, 35, 23, 10, 15, 12, 2
2020/8/9, 42, 22, 12, 12, 14, 3
2020/8/10, 37, 24, 12, 12, 7, 2
2020/8/11, 44, 31, 10, 13, 8, 2
2020/8/12, 49, 39, 10, 13, 8, 2
2020/8/13, 55, 37, 11, 12, 8, 2
2020/8/14, 55, 31, 11, 12, 12, 2
2020/8/15, 53, 33, 9, 13, 13, 2
2020/8/16, 54, 25, 9, 12, 12, 2
2020/8/17, 46, 24, 9, 10, 9, 2
2020/8/18, 41, 24, 9, 7, 11, 2
2020/8/19, 40, 29, 8, 6, 10, 2
2020/8/20, 45, 25, 10, 7, 11, 2
2020/8/21, 41, 23, 13, 9, 9, 2
2020/8/22, 41, 22, 10, 10, 11, 2
2020/8/23, 32, 29, 14, 9, 10, 2
2020/8/24, 48, 33, 13, 9, 9, 2
2020/8/25, 48, 32, 11, 9, 9, 2
2020/8/26, 47, 37, 13, 9, 8, 2
2020/8/27, 59, 30, 16, 7, 7, 2
2020/8/28, 49, 27, 19, 7, 10, 2
2020/8/29, 48, 26, 15, 10, 10, 2
2020/8/30, 37, 21, 12, 9, 11, 2
2020/8/31, 33, 21, 10, 12, 12, 3
2020/9/1, 36, 20, 11, 8, 9, 2
2020/9/2, 30, 17, 17, 5, 8, 2
2020/9/3, 33, 29, 17, 1, 10, 2
2020/9/4, 56, 29, 17, 3, 12, 2
2020/9/5, 61, 46, 4, 6, 13, 3
2020/9/6, 86, 15, 12, 2, 12, 2
2020/9/7, 29, 14, 13, 2, 11, 2
2020/9/8, 34, 18, 15, 2, 12, 2
2020/9/9, 41, 14, 11, 2, 11, 2
2020/9/10, 25, 18, 10, 2, 12, 2
2020/9/11, 38, 16, 8, 2, 12, 2
2020/9/12, 30, 20, 6, 4, 11, 2
2020/9/13, 43, 24, 7, 4, 10, 2
2020/9/14, 47, 27, 8, 4, 9, 2
2020/9/15, 44, 22, 9, 4, 9, 2
2020/9/16, 45, 23, 11, 3, 8, 2
2020/9/17, 44, 16, 9, 3, 9, 2
2020/9/18, 27, 19, 7, 2, 12, 2
2020/9/19, 39, 13, 7, 2, 10, 2
2020/9/20, 27, 20, 6, 2, 11, 2
2020/9/21, 36, 25, 10, 3, 11, 2
2020/9/22, 40, 38, 11, 4, 10, 2
2020/9/23, 57, 29, 12, 3, 10, 2
2020/9/24, 52, 26, 14, 3, 9, 1
2020/9/25, 47, 31, 6, 5, 10, 2
2020/9/26, 50, 28, 8, 5, 8, 2
2020/9/27, 57, 27, 10, 2, 10, 3
2020/9/28, 57, 26, 13, 4, 7, 6
2020/9/29, 51, 24, 10, 4, 10, 5
2020/9/30, 45, 34, 10, 5, 10, 4
2020/4/1, 71, 47, 7, 3, 10, 2
2020/4/2, 87, 46, 7, 4, 10, 3
2020/4/3, 88, 46, 7, 4, 10, 3
2020/4/4, 88, 41, 5, 3, 9, 2
2020/4/5, 78, 32, 7, 3, 7, 2
2020/4/6, 58, 21, 5, 3, 9, 2
2020/4/7, 41, 22, 6, 5, 6, 2
2020/4/8, 50, 30, 7, 4, 7, 2
2020/4/9, 60, 18, 5, 2, 7, 2
