date, pm25, pm10, o3, no2, so2, co
2020/11/28, 99, 71, 14, 7, 3, 
2020/11/29, 106, 91, 14, 7, 3, 
2020/11/30, 117, 79, 14, 7, 3, 
2020/12/1, 138, 76, 14, 7, 3, 
2020/12/2, 140, 103, 14, 7, 2, 
2020/12/3, 145, 95, 14, 7, 2, 
2020/12/4, 143, 94, 14, 7, 1, 
2020/12/5, 138, 77, 14, 7, 1, 
2020/12/6, 145, 73, 14, 7, 2, 
2020/12/7, 93, 69, 14, 7, 1, 
2020/12/8, 107, 73, 14, 7, 1, 9
2020/12/9, 99, 59, 14, 7, 1, 10
2020/12/10, 82, 81, 14, 7, 1, 
2020/12/11, 111, 73, 14, 7, 1, 
2020/12/12, 109, 59, 14, 7, 1, 
2020/12/13, 98, 94, 14, 7, 2, 
2020/12/14, 118, 86, 14, 7, 1, 
2020/12/15, 124, 84, 14, 7, 1, 
2020/12/16, 137, 72, 14, 7, 2, 
2020/12/17, 129, 102, 14, 7, 1, 
2020/12/18, 149, 86, 14, 7, 1, 
2020/12/19, 157, 83, 14, 7, 2, 
2020/12/20, 135, 81, 14, 7, 2, 
2020/12/21, 113, 108, 14, 7, 2, 
2020/12/22, 135, 99, 14, 7, 2, 
2020/12/23, 118, 91, 14, 7, 2, 
2020/12/24, 139, 81, 14, 7, 1, 
2020/12/25, 152, 107, 20, 12, 3, 
2020/12/26, 159, 81, 20, 21, 7, 
2020/12/27, 157, 121, 15, 14, 4, 
2020/12/28, 163, 114, 15, 14, 4, 
2020/12/29, 164, 108, 14, 17, 5, 
2020/12/30, 159, 98, 22, 15, 5, 
2020/12/31, 163, 97, 22, 12, 4, 
2021/1/1, 160, 104, 22, 12, 4, 
2021/1/2, 161, 99, 22, 12, 4, 
2021/1/3, 161, 89, 22, 12, 4, 
2020/7/1, 20, 17, 14, 7, 2, 19
2020/7/2, 19, 24, 14, 7, 2, 19
2020/7/3, 17, 21, 14, 7, 2, 20
2020/7/4, 18, 31, 14, 7, 2, 
2020/7/5, 28, 41, 14, 7, 2, 2
2020/7/6, 26, 35, 14, 7, 2, 
2020/7/7, 31, 27, 15, 7, 2, 
2020/7/8, 29, , , , , 
2020/7/10, 9, , , , , 
2020/7/16, 26, 27, 14, 7, 2, 
2020/7/17, 27, 21, 14, 7, 2, 
2020/7/18, 22, , , , , 
2020/7/22, 26, 21, 14, 7, 2, 54
2020/7/23, 34, 17, 14, 7, 2, 
2020/7/24, 46, 21, 14, 7, 2, 
2020/7/25, 32, 15, 14, 7, 2, 5
2020/7/26, 22, 21, 14, 7, 2, 
2020/7/27, 24, 20, 14, 7, 2, 
2020/7/28, 34, 30, 14, 7, 2, 
2020/7/29, 35, 32, 14, 7, 2, 
2020/7/30, 37, 30, 14, 7, 2, 
2020/7/31, 36, 37, 14, 7, 2, 
2020/8/1, 38, 18, 14, 7, 2, 
2020/8/2, 20, 22, 14, 7, 2, 
2020/8/3, 19, 21, 14, 7, 2, 
2020/8/4, 21, 18, 14, 7, 2, 
2020/8/5, 21, 33, 14, 7, 2, 
2020/8/6, 25, 35, 14, 7, 2, 
2020/8/7, 23, 36, 14, 7, 2, 
2020/8/8, 30, 33, 14, 7, 2, 
2020/8/9, 26, 28, 14, 7, 2, 
2020/8/10, 41, 12, 14, 7, 2, 
2020/8/11, 12, , , , , 
2020/9/4, 59, 56, 15, 7, 3, 
2020/9/5, 56, 41, 14, 7, 3, 
