date, pm25, pm10, o3, no2, so2, co
2020/7/20, 117, 34, 14, 8, 5, 4
2020/7/21, 72, 43, 9, 8, 5, 5
2020/7/22, 80, 57, 19, 10, 5, 6
2020/7/23, 95, 73, 17, 10, 9, 6
2020/7/24, 122, 52, 16, 8, 6, 5
2020/7/25, 89, 62, 22, 11, 5, 8
2020/7/26, 118, 71, 15, 10, 5, 5
2020/7/27, 95, 69, 16, 9, 5, 5
2020/7/28, 64, 55, 12, 10, 6, 4
2020/7/29, 65, 36, 14, 9, 6, 5
2020/7/30, 49, 62, 20, 11, 8, 7
2020/7/31, 107, 57, 20, 11, 8, 6
2020/8/1, 90, 47, 16, 10, 8, 6
2020/8/2, 61, 56, 15, 10, 7, 6
2020/8/3, 68, 54, 16, 9, 8, 5
2020/8/4, 67, 62, 16, 11, 10, 7
2020/8/5, 100, 52, 12, 8, 11, 6
2020/8/6, 57, 41, 16, 9, 12, 6
2020/8/7, 69, 66, 22, 11, 10, 7
2020/8/8, 122, 45, 15, 9, 8, 6
2020/8/9, 91, 52, 15, 9, 9, 6
2020/8/19, 85, 34, 21, 11, 10, 7
2020/8/20, 68, 43, 17, 9, 11, 7
2020/8/21, 68, 37, 13, 7, 10, 6
2020/8/22, 49, 33, 15, 7, 11, 5
2020/8/23, 54, 29, 14, 9, 10, 5
2020/8/24, 51, 34, 15, 10, 8, 5
2020/8/25, 51, 42, 17, 10, 9, 5
2020/8/26, 50, 46, 17, 10, 9, 7
2020/8/27, 59, 62, 14, 12, 10, 6
2020/8/28, 96, 65, 11, 12, 8, 11
2020/8/29, 97, 43, 12, 7, 7, 5
2020/8/30, 76, 25, 13, 8, 5, 4
2020/8/31, 37, 35, 17, 9, 6, 5
2020/9/1, 48, 42, 42, 9, 7, 5
2020/9/2, 60, 58, 19, 9, 8, 7
2020/9/3, 94, 59, 14, 12, 7, 7
2020/9/4, 113, 60, 34, 13, 8, 7
2020/9/5, 111, 48, 30, 11, 6, 6
2020/9/6, 93, 69, 18, 13, 8, 8
2020/9/7, 139, 50, 25, 10, 5, 4
2020/9/8, 87, , , , , 
2020/9/10, 126, 91, 33, 12, 9, 7
2020/9/11, 137, 92, 32, 11, 10, 7
2020/9/12, 141, 88, 30, 10, 7, 7
2020/9/13, 148, 101, 30, 11, 8, 8
2020/9/14, 157, 94, 37, 12, 10, 7
2020/9/15, 153, 99, 30, 12, 9, 7
2020/9/16, 149, 80, 24, 11, 9, 6
2020/9/17, 120, 81, 21, 10, 8, 6
2020/9/18, 112, 87, 29, 11, 8, 7
2020/9/19, 139, 99, 29, 10, 9, 7
2020/9/20, 153, 107, 37, 11, 11, 7
2020/9/21, 155, 77, 23, 12, 8, 7
2020/9/22, 78, 57, 20, 11, 3, 6
2020/9/23, 72, 71, 30, 13, 5, 7
2020/9/24, 109, 97, 32, 15, 5, 7
2020/9/25, 134, 108, 13, 17, 3, 6
2020/9/26, 131, 82, 22, 14, 4, 6
2020/9/27, 97, 128, 23, 15, 4, 7
2020/9/28, 141, 128, 28, 13, 5, 7
2020/9/29, 152, 112, 27, 12, 4, 6
