date, pm25, pm10, o3, no2, so2, co
2020/10/25, 223, 179, 31, 19, 2, 9
2020/10/26, 204, 178, 29, 20, 3, 8
2020/10/27, 199, 336, 35, 36, 1, 18
2020/10/28, 275, 155, 26, 25, 13, 12
2020/10/29, 202, 153, 32, 21, 14, 10
2020/11/3, 226, 257, 38, 29, 9, 13
2020/11/4, 242, 195, 32, 27, 18, 12
2020/11/5, 224, 191, 26, 20, 5, 7
2020/11/6, 231, 270, 30, 43, 11, 18
2020/11/7, 267, 243, 26, 35, 15, 15
2020/11/8, 256, 174, 30, 29, 18, 11
2020/11/9, 214, 183, 20, 37, 21, 15
2020/11/10, 218, 205, 7, 35, 4, 17
2020/11/11, 240, 196, 1, 31, 2, 14
2020/11/12, 270, 247, 2, 30, 1, 13
2020/11/13, 257, 230, 1, 35, 1, 15
2020/11/14, 274, 127, 15, 21, 8, 8
2020/11/15, 247, 158, 15, 15, 34, 4
2020/11/16, 82, 59, 33, 16, 9, 4
2020/11/17, 133, 86, 18, 16, 1, 5
2020/11/18, 172, 118, 22, 17, 3, 6
2020/11/19, 199, 111, 23, 15, 19, 5
2020/11/20, 204, 84, 26, 13, 12, 3
2020/11/21, 152, 94, 32, 15, 1, 4
2020/11/22, 171, 142, 18, 29, 2, 9
2020/11/23, 195, 192, 17, 34, 2, 15
2020/11/24, 215, 153, 17, 29, 1, 12
2020/11/25, 210, 55, 21, 18, 1, 3
2020/11/26, 116, 73, 26, 18, 16, 4
2020/11/27, 149, 109, 31, 21, 4, 6
2020/11/28, 183, 134, 31, 28, 14, 10
2020/11/29, 219, 89, 32, 28, 5, 12
2020/11/30, 231, 154, 24, 30, 6, 13
2020/12/1, 271, 181, 28, 25, 5, 11
2020/12/2, 262, 189, 23, 28, 3, 10
2020/12/3, 261, 191, 21, 40, 4, 18
2020/12/4, 204, 138, 19, 28, 11, 9
2020/12/5, 185, 113, 38, 25, 3, 8
2020/12/6, 177, 137, 34, 19, 4, 7
2020/12/7, 215, 226, 18, 26, 4, 14
2020/12/8, 279, 140, 17, 23, 15, 15
2020/12/9, 219, 95, 23, 19, 3, 5
2020/12/10, 160, 172, 27, 22, 3, 9
2020/12/11, 226, 82, 17, 17, 7, 6
2020/12/12, 161, 70, 11, 15, 3, 5
2020/12/13, 158, 70, 13, 10, 8, 3
2020/12/14, 165, 91, 19, 11, 3, 4
2020/12/15, 185, 84, 17, 11, 3, 4
