date, pm25, pm10, o3, no2, so2, co
2020/11/27, 110, 125, 6, , 39, 15
2020/11/28, 117, 203, 5, , 62, 14
2020/11/29, 179, 200, 7, , 42, 15
2020/11/30, 158, 205, 7, 1, 44, 15
2020/12/1, 173, 273, 6, , 22, 14
2020/12/2, 202, 257, 9, 54, 22, 15
2020/12/3, 190, 295, 7, 50, 10, 15
2020/12/4, 217, 276, 7, 35, 10, 14
2020/12/5, 234, 233, 7, 50, 7, 14
2020/12/6, 217, 159, 6, 64, 18, 15
2020/12/7, 185, 101, 6, 43, 6, 15
2020/12/8, 208, 98, 5, 24, 8, 15
2020/12/9, 191, 131, 3, 19, 6, 15
2020/12/10, 145, 248, 4, 27, 14, 15
2020/12/11, 161, 232, 3, 17, 20, 15
2020/12/12, 172, 120, 2, 13, 11, 15
2020/12/13, 98, 88, 2, 12, 10, 15
2020/12/14, 77, 151, 2, 16, 5, 15
2020/12/15, 99, 127, 4, 14, 7, 15
2020/12/16, 133, 137, 4, 17, 14, 15
2020/12/17, 158, 140, 4, 24, 9, 14
2020/12/18, 155, 136, 5, 27, 14, 14
2020/12/19, 155, 131, 5, 15, 20, 15
2020/12/20, 143, 213, 7, 12, 18, 15
2020/12/21, 170, 325, 7, 6, 14, 15
2020/12/22, 207, 196, 4, 11, 6, 14
2020/12/23, 201, 229, 4, 3, 8, 15
2020/12/24, 180, 151, 4, , 9, 14
2020/12/25, 157, 182, 3, , 14, 15
2020/12/26, 150, 222, 4, , 14, 15
2020/12/27, 141, 162, 3, , 11, 9
2020/12/28, 118, 170, 4, , 8, 5
2020/12/29, 147, 157, 3, , 9, 7
2020/12/30, 167, 163, 5, , 31, 7
2020/12/31, 186, , , , , 
2020/7/1, 157, 127, 37, 30, 17, 2
2020/7/2, 157, 135, 23, 16, 45, 2
2020/7/3, 158, 76, 17, 8, 1, 2
2020/7/4, 94, 85, 14, 8, , 2
2020/7/5, 89, 122, 402, 16, 48, 16
2020/7/6, 124, 64, 17, 19, 31, 
2020/7/7, 69, 52, 6, 25, 74, 3
2020/7/8, 83, 84, 17, 26, 8, 1
2020/7/9, 93, 84, 8, 19, 3, 2
2020/7/10, 101, 93, 13, 14, 147, 10
2020/7/11, 138, 61, 9, 1, 76, 1
2020/7/12, 81, 85, 8, 14, 3, 1
2020/7/13, 105, 135, 8, 12, 9, 1
2020/7/14, 150, 98, 8, 4, 8, 2
2020/7/15, 111, 73, 6, 5, 38, 1
2020/7/16, 88, 79, 10, 8, 9, 3
2020/7/17, 86, 64, 7, 6, 7, 1
2020/7/18, 75, 59, 8, 11, 6, 1
2020/7/19, 67, 54, 8, 13, 12, 1
2020/7/20, 76, 44, 6, 8, 7, 2
2020/7/21, 76, 52, 6, 2, 8, 2
2020/7/22, 69, 76, 12, 1, 2, 2
2020/7/23, 93, 81, 11, , 4, 
2020/7/24, 83, 63, 7, , 7, 1
2020/7/25, 71, 85, 13, , 11, 3
2020/7/26, 89, 110, 9, 1, 6, 6
2020/7/27, 121, 85, 7, , 1, 
2020/7/28, 87, 80, 9, , 2, 1
2020/7/29, 81, 50, 7, , 5, 1
2020/7/30, 59, 80, 15, , 15, 3
2020/7/31, 103, 69, 19, , 2, 1
2020/8/1, 105, 77, 14, , 4, 1
2020/8/2, 97, 77, 54, , 50, 1
2020/8/3, 100, 61, 20, , 60, 
2020/8/4, 84, 79, 17, , 8, 1
2020/8/5, 92, 59, 16, , 3, 
2020/8/6, 68, 47, 19, , 6, 
2020/8/7, 59, 77, 28, , 8, 2
2020/8/8, 81, 76, 12, , 24, 3
2020/8/9, 93, 67, 22, , 79, 2
2020/8/10, 90, 74, 14, , 6, 4
2020/8/11, 113, 64, 13, , 3, 
2020/8/12, 86, 45, 9, , 34, 2
2020/8/13, 59, 50, 12, , 2, 
2020/8/14, 73, 70, 15, , 5, 1
2020/8/15, 85, 70, 11, , 7, 
2020/8/16, 75, 62, 8, , 9, 1
2020/8/17, 72, 74, 13, , 11, 3
2020/8/18, 76, 67, 12, , 69, 3
2020/8/19, 72, 46, 13, , 3, 
2020/8/20, 53, 73, 8, , 8, 1
