date, pm25, pm10, o3, no2, so2, co
2020/10/27, 236, 272, 7, 40, , 13
2020/10/28, 234, 222, 9, 41, , 15
2020/10/29, 208, 252, 7, 28, , 10
2020/10/30, 234, 422, 10, 34, , 14
2020/10/31, 327, 365, 11, 30, , 10
2020/11/1, 304, 326, 9, 31, , 13
2020/11/2, 295, 287, 6, 45, , 9
2020/11/3, 237, 509, 9, 35, , 13
2020/11/4, 366, 662, 9, 29, , 13
2020/11/5, 441, 373, 7, 43, , 9
2020/11/6, 281, 429, 7, 52, 9, 18
2020/11/7, 315, 521, 5, 54, 11, 11
2020/11/8, 365, 346, 5, 51, 8, 
2020/11/9, 272, 337, 3, 42, 4, 
2020/11/10, 273, 262, 1, 44, 6, 20
2020/11/11, 197, 201, 1, 56, 4, 7
2020/11/12, 180, 285, 1, 70, 5, 9
2020/11/13, 230, 325, 2, 75, 7, 12
2020/11/14, 319, 229, 2, 48, 6, 9
2020/11/15, 237, 111, , 61, 4, 11
2020/11/16, 119, 83, , 47, 2, 5
2020/11/17, 129, 123, 1, 57, 3, 7
2020/11/18, 175, 144, 1, 61, 2, 6
2020/11/19, 203, 172, 1, 65, 4, 5
2020/11/20, 230, 121, 2, 56, 3, 8
2020/11/21, 162, 156, 2, 66, 3, 7
2020/11/22, 190, 223, 2, 75, 3, 6
2020/11/23, 207, 287, 2, 81, 3, 7
2020/11/24, 259, 195, , 63, 3, 8
2020/11/25, 201, 81, , 57, , 3
2020/11/26, 115, 106, , 57, 5, 7
2020/11/27, 135, 157, 1, 65, 2, 8
2020/11/28, 181, 217, 2, 75, 5, 10
2020/11/29, 218, 223, 1, 80, 7, 13
2020/11/30, 211, 235, 1, 79, 4, 12
2020/12/1, 221, 293, 1, 78, 4, 8
2020/12/2, 246, 260, 1, 78, 6, 10
2020/12/3, 225, 300, 1, 67, 2, 12
2020/12/4, 259, 231, 3, 50, 2, 9
2020/12/5, 223, 229, 1, 63, 3, 6
2020/12/6, 212, 228, 2, 65, 2, 5
2020/12/7, 223, 249, , 75, 3, 12
2020/12/8, 224, 210, 1, 71, 8, 11
2020/12/9, 208, 156, , 65, 3, 7
2020/12/10, 175, 341, 1, 67, 2, 9
2020/12/11, 274, 177, , 48, 1, 8
2020/12/12, 217, 134, 2, 21, 1, 7
2020/12/13, 181, 109, 4, 16, 3, 7
2020/12/14, 160, 139, 5, 22, 3, 6
2020/12/15, 187, 127, 4, 23, 4, 7
2020/12/16, 173, 137, 4, 21, 5, 8
2020/12/17, 187, 163, 7, 29, 6, 8
2020/12/18, 200, 186, 7, 41, 12, 9
2020/12/19, 204, 279, 7, 48, 8, 12
2020/12/20, 247, 377, 6, 56, 8, 13
2020/12/21, 311, 455, 6, 53, 9, 13
2020/12/22, 367, 464, 4, 61, 7, 11
2020/12/23, 374, 292, 4, 50, 8, 10
2020/12/24, 286, 236, 2, 40, 5, 13
2020/12/25, 253, 226, 1, 54, 7, 11
2020/12/26, 248, 280, 1, 54, 6, 11
2020/12/27, 272, 158, 1, 47, 3, 4
2020/12/28, 157, 180, 1, 65, 4, 8
2020/12/29, 186, 204, , 62, , 8
2020/12/30, 215, 319, 1, 85, 7, 6
2020/12/31, 290, 320, 1, 75, 3, 10
2021/1/1, 298, 284, 1, 72, 4, 8
2021/1/2, 262, 99, , 50, 3, 3
2021/1/3, 124, 48, , 49, 5, 7
2020/7/1, 121, 64, 7, 2, 2, 5
2020/7/2, 114, 70, 6, , 2, 6
2020/7/3, 126, 41, 4, 2, 2, 4
2020/7/4, 90, 31, 5, 1, 2, 6
2020/7/5, 62, 59, 4, 5, , 8
2020/7/6, 95, 30, 1, 1, , 6
2020/7/7, 44, 30, 2, 2, , 12
2020/7/8, 57, 62, 4, 5, , 6
2020/7/9, 103, 67, 4, 4, , 5
2020/7/10, 100, 38, 4, 1, , 4
2020/7/11, 62, 35, 3, 3, , 3
2020/7/12, 61, 80, 5, 8, , 4
2020/7/13, 102, 120, 5, 15, , 4
2020/7/14, 127, 59, 7, 11, , 5
2020/7/15, 91, 42, 4, 9, , 5
2020/7/16, 76, 52, 2, 13, , 5
2020/7/17, 109, , 3, 7, , 3
2020/7/18, 59, , 3, 10, , 2
2020/7/19, 75, , 5, 16, , 4
2020/7/20, 73, , 4, 11, , 4
2020/7/21, 54, , 4, 13, , 4
2020/7/22, 82, , 7, 15, , 4
2020/7/23, 114, , 6, 8, , 2
