date, pm25, pm10, o3, no2, so2, co
2020/10/21, 202, 151, 26, 12, 3, 13
2020/10/22, 197, 148, 26, 16, 2, 4
2020/10/23, 190, 124, 26, 14, 3, 6
2020/10/24, 181, 158, 30, 22, 3, 4
2020/10/25, 204, 164, 10, 17, 6, 6
2020/10/26, 112, 104, 25, 17, 3, 3
2020/10/27, 193, 112, 9, 19, 3, 4
2020/10/28, 192, 126, 26, 16, 4, 6
2020/10/29, 175, 106, 25, 17, 3, 8
2020/10/30, 164, 103, 27, 17, 3, 6
2020/10/31, 154, 166, 16, 17, 4, 7
2020/11/1, 220, 163, 3, 17, 4, 6
2020/11/2, 212, 182, 29, 22, 6, 8
2020/11/3, 178, 224, 32, 31, 3, 8
2020/11/4, 203, 385, 23, 31, 4, 10
2020/11/5, 267, 438, 27, 34, 2, 9
2020/11/6, 287, 297, 27, 29, 2, 7
2020/11/7, 206, 349, 33, 37, 3, 7
2020/11/8, 246, 327, 26, 35, 3, 12
2020/11/9, 218, 231, 23, 29, 3, 10
2020/11/10, 202, 172, 22, 28, 3, 11
2020/11/11, 168, 194, 25, 31, 3, 9
2020/11/12, 174, 155, 24, 28, 3, 6
2020/11/13, 160, 265, 28, 30, 4, 13
2020/11/14, 215, 250, 35, 40, 4, 13
2020/11/15, 258, 75, 20, 22, 3, 11
2020/11/16, 118, 74, 16, 21, 3, 9
2020/11/17, 128, 102, 22, 36, 3, 10
2020/11/18, 156, 121, 23, 47, 3, 9
2020/11/19, 167, 110, 28, 26, 3, 8
2020/11/20, 164, 117, 23, 24, 3, 10
2020/11/21, 157, 102, 25, 31, 3, 9
2020/11/22, 160, 237, 33, 57, 5, 11
2020/11/23, 205, 251, 32, 62, 4, 14
2020/11/24, 211, 262, 34, 58, 3, 10
2020/11/25, 221, 255, 30, 59, 3, 11
2020/11/26, 226, 148, 23, 38, 3, 8
2020/11/27, 181, 120, 23, 41, 4, 9
2020/11/28, 158, 128, 30, 40, 3, 9
2020/11/29, 169, 156, 31, 46, 3, 9
2020/11/30, 176, 254, 28, 47, 4, 11
2020/12/1, 207, 281, 19, 41, 3, 11
2020/12/2, 238, 405, 16, 49, 5, 14
2020/12/3, 241, 476, 14, 61, 4, 12
2020/12/4, 322, 387, 21, 51, 3, 11
2020/12/5, 273, 276, 26, 45, 3, 11
2020/12/6, 224, 324, 18, 48, 3, 6
2020/12/7, 234, 284, 20, 44, 3, 10
2020/12/8, 207, 281, 15, 33, 3, 10
2020/12/9, 200, 197, 16, 27, 3, 8
2020/12/10, 171, 185, 8, 22, 3, 8
2020/12/11, 173, 187, 12, 22, 3, 9
2020/12/12, 179, 118, 14, 15, 3, 7
2020/12/13, 150, 118, 14, 26, 3, 8
2020/12/14, 145, 159, 16, 43, 4, 8
2020/12/15, 175, 147, 13, 41, 3, 9
2020/12/16, 175, 106, 16, 29, 2, 7
2020/12/17, 157, 171, 16, 41, 3, 8
2020/12/18, 195, 267, 14, 51, 3, 8
2020/12/19, 235, 316, 11, 58, 4, 9
2020/12/20, 258, 367, 15, 50, 6, 15
2020/12/21, 253, 376, 11, 42, 3, 9
2020/12/22, 305, 417, 6, 38, 4, 12
2020/12/23, 265, 377, 4, 35, 4, 9
2020/12/24, 298, 187, 3, 21, 3, 9
2020/12/25, 203, 216, 6, 25, 6, 12
2020/12/26, 197, 283, 7, 30, 4, 9
2020/12/27, 213, 269, 6, 34, 3, 7
2020/12/28, 235, 177, 19, 14, 6, 8
2020/12/29, 192, 138, 23, 13, 8, 7
2020/12/30, 199, 137, 15, 14, 7, 9
2020/12/31, 200, 275, 19, 29, 8, 12
2021/1/1, 251, 392, 22, 38, 7, 14
2021/1/2, 308, 331, 18, 27, 5, 10
2021/1/3, 287, 196, 15, 21, 4, 10
2020/7/1, 89, , 13, 13, 5, 7
2020/7/2, 134, , 32, 10, 7, 5
2020/7/3, 99, , 26, 8, 4, 8
2020/7/4, 100, , 13, 11, 2, 2
2020/7/5, 67, , 13, 5, 5, 4
2020/7/6, 59, , 15, 4, 2, 3
2020/7/7, 31, , 20, 3, 5, 4
2020/7/8, 57, , 18, 5, 4, 4
2020/7/9, 60, , 20, 8, 4, 5
2020/7/10, 53, , 8, 12, 2, 2
2020/7/11, 66, , 4, 14, 3, 1
2020/7/12, 47, , 8, 11, 4, 1
2020/7/13, 54, , 3, 10, 3, 2
2020/7/14, 97, , 22, 11, 3, 4
2020/7/15, 389, , 30, 9, 1, 4
2020/7/16, 141, , 41, 6, 3, 4
2020/7/17, 150, , 17, 5, 3, 3
2020/7/18, 145, , 28, 5, 3, 4
2020/7/19, 129, , 28, 5, 7, 4
2020/7/20, 135, , 29, 7, 4, 4
2020/7/21, 89, 31, 29, 5, 3, 4
2020/7/22, 29, 28, 31, 6, 3, 4
2020/7/23, 43, 22, 30, 5, 2, 3
2020/7/24, 38, 41, 31, 5, 6, 2
2020/7/25, 70, 48, 33, 6, 5, 2
2020/7/26, 68, 94, 30, 5, 3, 5
2020/7/27, 71, 48, 29, 7, 4, 4
2020/7/28, 76, 41, 29, 6, 3, 4
2020/7/29, 59, 48, 35, 6, 3, 5
2020/7/30, 68, 51, 35, 7, 2, 6
2020/7/31, 90, 49, 25, 5, 3, 3
2020/8/1, 65, 47, 3, 6, 2, 4
2020/8/2, 62, 47, 4, 7, 2, 4
2020/8/3, 57, 52, 4, 26, 4, 5
2020/8/4, 63, 42, 33, 7, 3, 6
2020/8/5, 160, 43, 38, 7, 1, 6
2020/8/6, 106, 41, 45, 6, 2, 5
2020/8/7, 102, 65, 40, 7, 1, 5
2020/8/8, 136, 60, 22, 5, , 5
2020/8/9, 102, 56, 40, 6, 3, 7
2020/8/10, 91, 48, 34, 29, 4, 5
2020/8/11, 94, 27, 32, 11, 3, 6
2020/8/12, 66, 98, 45, 37, 3, 6
2020/8/13, 66, 46, 38, 34, 4, 8
2020/8/14, 70, 25, 40, 21, 2, 5
2020/8/15, 68, 53, 44, 34, 4, 5
2020/8/16, 62, 60, 46, 11, 4, 5
2020/8/17, 59, 103, 45, 16, 4, 5
2020/8/18, 170, 34, 40, 10, 5, 8
2020/8/19, 99, 41, 34, 8, 3, 9
2020/8/20, 70, 24, 37, 10, 5, 11
2020/8/21, 44, 23, 41, 11, 4, 4
2020/8/22, 64, 21, 42, 10, 3, 7
2020/8/23, 60, 25, 35, 11, 3, 14
2020/8/24, 60, 51, 35, 11, 1, 7
2020/8/25, 57, 49, 38, 11, 1, 5
2020/8/26, 80, 48, 35, 7, 1, 9
2020/8/27, 67, 51, 30, 6, 3, 19
2020/8/28, 79, 50, 39, 4, 5, 15
2020/8/29, 92, 39, 39, 6, 5, 16
2020/8/30, 86, 48, 28, 11, 4, 14
2020/8/31, 87, 51, 23, 10, 5, 8
2020/9/1, 88, 59, 23, 10, 5, 12
2020/9/2, 98, 56, 43, 23, 5, 5
2020/9/3, 93, 63, 39, 7, 4, 7
2020/9/4, 112, 61, 31, 8, 4, 22
2020/9/5, 122, 52, 39, 14, 5, 7
2020/9/6, 93, 52, 32, 16, 5, 10
2020/9/7, 96, 54, 50, 5, 5, 5
2020/9/8, 125, 58, 49, 15, 7, 11
2020/9/9, 135, 61, 12, 12, 5, 13
2020/9/10, 142, 71, 58, 15, 6, 8
2020/9/11, 152, 61, 34, 9, 6, 8
2020/9/12, 128, 64, 82, 8, 7, 11
2020/9/13, 116, 66, 45, 7, 7, 15
2020/9/14, 226, 67, 18, 24, 6, 5
2020/9/15, 135, 68, 46, 17, 5, 6
